GAGE_ID,LAT,LONG,p_mean,pet_mean,geol_permeability,max_water_content,sand_frac,water_frac,lai_diff,gvf_max,gvf_diff,area,aridity,elev_mean,slope_mean,clay_frac,soil_depth_pelletier,frac_forest,lai_max,soil_conductivity
9065500,39.62582,-106.27808,2.570383299,3.719377947,-14.0614,0.439629611,41.55714278,0,0.936785329,0.463035338,0.217116081,37.78,1.44701296,3350.1,112.77892,8.501329461,0.403225806,0.8324,1.286132403,2.675328144
9066000,39.59638,-106.26503,2.269394935,3.472258015,-12.9834,0.5301936,45.44574955,0,1.156297284,0.582190914,0.242730296,32.41,1.530036911,3405.13,96.54414,16.80808035,0.5,0.7706,1.667919632,2.179994423
9066200,39.64832,-106.32308,2.650229979,3.705613005,-13.4797,0.452449566,43.3830101,0,1.220470827,0.528071072,0.261418621,16.1,1.398223186,3071.97,145.36852,8.21191156,0.266666667,0.6686,1.607434881,2.752160531
9066300,39.64582,-106.38225,2.521845311,3.748450856,-13.0611,0.532049338,52.34746054,0,1.611407333,0.662400263,0.271592551,15.52,1.486392063,2943.62,143.8313,9.140575555,0.482758621,0.7632,2.248846337,2.938291668
9081600,39.23221,-107.22727,2.678277892,4.024814415,-14.5073,0.455472647,29.75939806,0,1.730347003,0.600361397,0.318935644,432.89,1.502762065,2990.97,150.5766,18.38958816,0.563609467,0.6136,2.13435487,1.423065806
9107000,38.86027,-106.5667,1.915054073,3.227400753,-13.6265,0.546153648,52.96232183,0,0.7154205,0.464051504,0.162126731,331.62,1.685279178,3300.29,103.42073,13.15581177,1.331384016,0.6075,1.200764251,2.623954686
9210500,42.09605,-110.41656,1.382766598,2.629682806,-14.7974,0.291070016,33.81894014,0,0.787071103,0.421651853,0.208727705,398.31,1.901754649,2441.13,59.4828,14.53809311,0.970496894,0.2624,1.078245539,1.610357836
9223000,42.11049,-110.70962,1.73407666,2.735310007,-14.9409,0.352406737,33.46981134,0,1.237912885,0.592024539,0.266863108,333.15,1.577387015,2448.68,61.24655,17.48543047,0.77818854,0.433,1.698294474,1.412310641
9306242,39.92025,-108.47287,1.268443532,3.683803039,-15.7937,0.209860475,34.32492653,0,0.559897955,0.346300865,0.161054982,81.99,2.904191591,2245.09,61.01553,15.33879229,0.891304348,0,0.817796167,1.691910734
9312600,39.87579,-111.03739,1.584095825,3.755033963,-16.2648,0.404547644,39.3702333,0,1.278459233,0.551638978,0.302182712,195.29,2.370458847,2434.67,72.89216,23.85840455,0.871382637,0.0454,1.631322488,1.382973564
9352900,37.4775,-107.54367,2.524340862,3.134339685,-13.9404,0.49117882,44.10587449,0,0.745756522,0.426909973,0.205398748,188.15,1.241646773,3282.66,156.08833,22.14394883,0.498245614,0.5199,1.097299048,1.665306839
9378170,37.84666,-109.36956,1.623308693,2.908896838,-14.2625,0.496280693,47.53387514,0,1.324123056,0.561753004,0.284673139,21.9,1.791955437,2308.2,67.67706,16.09231472,1.15625,0.2522,1.769656959,2.174740571
9378630,37.75555,-109.47651,1.580520192,2.968855975,-14.9889,0.516359942,49.93962018,0,1.196819779,0.578654107,0.254540227,10.42,1.878404332,2125.1,53.41527,16.63684238,0.55,0.2678,1.74006416,2.236571488
9386900,35.28253,-108.55341,1.213946612,3.004670459,-13.7243,0.543093025,41.93966446,0,0.497994545,0.414352941,0.09991604,184.94,2.475125701,2341.65,37.39246,23.69916272,1.071942446,0.3012,1.014519004,1.416654469
9404450,37.33943,-112.60438,1.350459959,3.862233224,-13.6472,0.308802452,30.91058991,0,0.710038819,0.448279769,0.150045992,192.96,2.859939088,2070.41,56.22302,19.97966623,0.816666667,0.3323,1.19210412,1.349384487
9430500,33.06118,-108.53727,1.29077755,3.449750732,-12.6397,0.420820558,36.9259333,0,0.508049478,0.39922301,0.116776395,4804.93,2.672614451,2227.36,58.13208,26.03152379,3.619455943,0.4793,0.953463616,1.299293515
9430600,33.16673,-108.64978,1.588898015,4.261386242,-12.6916,0.583231422,48.5924221,0,0.752624093,0.560348607,0.135674275,190.52,2.681975937,2126.66,84.46138,27.97936242,0.647058824,0.7126,1.5529488,1.743611103
9447800,32.95562,-109.53119,1.072425736,3.259460561,-12.4731,0.468866455,20.78950118,0,0.320768321,0.279558389,0.082797358,781.96,3.039334522,1395.31,59.50706,33.88417782,5.637184116,0.1601,0.588618872,0.639747498
9480000,31.35538,-110.58953,1.427419576,3.505478987,-12.3046,0.527754864,41.14985479,0,0.61117869,0.370239159,0.20054824,213.38,2.455815408,1564.07,40.83588,28.81656075,11.32375979,0.1254,0.859927189,1.314241474
9484000,32.31674,-110.81037,1.564503765,4.597359384,-14.0855,0.111140933,23.51283222,0,0.456109733,0.403068471,0.106079267,103.65,2.938541593,1332.86,112.56283,9.401180135,0.737588652,0.4456,0.93172348,1.643319599
9484600,32.03591,-110.67758,1.263404517,3.70382902,-12.6202,0.46529462,34.64011088,0,0.410887939,0.306563001,0.140119513,1179.59,2.931625595,1347.5,44.72847,23.32917995,6.91719379,0.0621,0.649335259,1.143141211
9492400,33.82227,-109.81454,1.775270363,3.331320643,-12.5,0.547642047,41.57827617,0,1.19683471,0.725755839,0.212609329,128.97,1.876514537,2468.99,65.37777,15.31614115,0.916666667,0.9911,2.269451935,1.626352037
9494000,33.73644,-110.16677,1.709345654,3.102372676,-13.1224,0.513110965,35.86926944,0,0.889040897,0.604638908,0.169272153,1628.23,1.814947532,2153.94,50.88758,24.32071995,1.138095238,0.8391,1.74472716,1.138247557
9497800,33.84311,-110.55761,1.527166324,4.127010294,-14.4479,0.302877445,28.52445472,0,0.490365033,0.393568823,0.088855708,750.86,2.702397393,1646.91,61.28144,28.81578599,0.947809879,0.7996,0.948473839,0.987841977
9497980,33.82783,-110.85623,1.642795346,3.537511266,-12.8268,0.365038762,39.95293862,0,0.538984863,0.460069784,0.096508141,516.8,2.153348727,1655.39,72.42906,20.04846442,1.122476447,0.8725,1.174782144,1.568887569
9505200,34.67474,-111.67209,1.675397673,3.540290787,-12.4769,0.665454435,30.4826708,0,0.505511035,0.463946177,0.114531289,285.68,2.113104754,1847.24,48.94088,41.23595211,1.011709602,0.4805,1.108590694,0.811406838
9505350,34.72863,-111.77571,1.595073238,3.300042834,-12.9241,0.654773956,31.02189782,0,0.508133436,0.491641925,0.098760097,365.66,2.068897375,1736.94,47.8232,40.12479954,0.931226766,0.5015,1.236667533,0.853413534
9505800,34.53864,-111.69404,1.766028747,3.250249021,-12.2767,0.613380119,33.68635208,0,0.576308822,0.513905228,0.119506913,614.94,1.84042815,1865.1,48.53574,35.75886026,1.017660044,0.531,1.30856417,0.937940707
9508300,34.16087,-111.69292,1.537049966,3.863441027,-13.7643,0.263610447,36.86620973,0,0.386848692,0.361133616,0.066989772,93,2.513542899,1243.76,87.50629,15.28404658,0.793333333,0.5022,0.847720813,1.902224197
9510200,33.69421,-111.5418,1.227353867,3.400826749,-13.6381,0.277244447,37.07446711,0,0.33058073,0.353340069,0.066896015,425.31,2.770860825,1034.93,92.82902,10.42295691,1.146341463,0.158,0.772596805,2.448921144
9512280,33.88726,-111.95404,1.181941136,3.458593388,-13.1369,0.369585793,35.40039398,0,0.32312841,0.312485669,0.080862739,188.71,2.926197661,1040.23,77.535,13.3034411,0.855595668,0.1822,0.630700152,2.292634924
9513780,33.9742,-112.09905,1.180094456,3.522148241,-13.2672,0.372623766,28.0466762,0,0.289613758,0.29754716,0.08004083,177.47,2.984632479,939.06,66.19504,19.53834624,0.800724638,0.1114,0.595243333,1.298254519
10023000,41.60994,-111.25409,1.550551677,2.642886612,-12.4788,0.504603258,35.86340965,0,0.766396997,0.404784567,0.212440899,131.46,1.704481477,2257.51,44.67936,18.06276213,1.11440678,0.1959,1.028942409,1.451170058
10166430,40.40523,-112.1005,1.364743326,2.694155291,-12.9477,0.536284381,36.59350965,19.35453749,0.43424946,0.24452795,0.104249651,70.17,1.97411135,1578.7,56.14159,19.06941894,15.57333758,0.0328,0.617262707,1.293017988
10172700,39.97939,-112.38023,1.385296372,2.895458166,-12.9729,0.325619783,36.2949584,0,0.402728086,0.312053011,0.112574447,69.93,2.090136251,1853.47,46.97007,13.43441347,4.272289157,0.0017,0.679387483,1.340605049
10172800,40.49633,-112.5744,1.943690623,3.446788337,-12.6177,0.248256343,35.16330327,0,0.807190128,0.442681684,0.185775681,11.07,1.773321482,2085.87,135.90273,13.37288643,1.552,0.0366,1.169517045,1.295483082
10173450,37.62276,-112.51688,1.679568789,3.068090335,-12.4998,0.52760477,41.94800671,0,0.594688891,0.405446033,0.128325499,268.53,1.826713116,2638.59,56.1341,19.16462089,1.048165138,0.4463,1.030058482,1.641007577
10205030,38.91191,-111.53047,1.646277892,4.057639055,-13.6006,0.573164098,38.62420191,0,1.153929456,0.52699981,0.29088975,134.6,2.464735192,2489.29,76.20924,29.19637261,0.668085106,0.0326,1.46183893,1.232751802
10234500,38.28053,-112.56827,1.779151266,3.672390801,-12.904,0.636696789,44.35817518,0,0.866610148,0.557826857,0.158318702,236.42,2.064125109,2498.74,95.20992,19.57411956,0.603878116,0.3513,1.545012782,1.68895054
10242000,37.6722,-113.03467,1.142453114,3.813684956,-13.3804,0.413758645,29.66815042,0,0.400489792,0.297948774,0.090844746,208.69,3.338154457,2035.16,59.78876,17.52460212,12.41830295,0.1718,0.699187324,1.423655071
10244950,39.20154,-114.68916,1.320299795,3.445962765,-12.461,0.320773733,37.02773746,0,0.440934095,0.333888031,0.114812373,28.2,2.60998508,2404.47,101.13866,16.48339425,0.653061224,0.0622,0.761098186,1.49961675
10249300,38.88743,-117.24537,0.644565366,3.356840383,-13.0643,0.149919473,23.13923639,0,0.217840133,0.184261732,0.050106169,50.2,5.207913052,2256.43,98.85646,9.054378671,11.83495146,0.062,0.405882384,1.945199692
10258000,33.80502,-116.55918,1.101367556,3.373830842,-13.8264,0.265049907,49.72498993,0,0.305144585,0.376542705,0.085974146,43.69,3.063310538,1371.26,176.36676,3.369113921,3.8125,0.4365,0.7968847,4.601672203
10258500,33.74502,-116.53557,0.822899384,3.141874196,-14.0221,0.11890349,40.21440817,0,0.240569636,0.264162732,0.039440576,241.51,3.818053892,1329.18,116.14195,7.058189148,1.026315789,0.2855,0.543802987,3.09697725
10259000,33.76002,-116.55002,1.048308008,3.133220616,-14.0366,0.086602243,24.56888266,0,0.324730424,0.367999885,0.060056005,22.46,2.988835906,1233.96,169.65242,3.380879968,0.631578947,0.5081,0.82407184,3.289279771
10259200,33.63114,-116.39223,0.657341547,3.130880342,-14.0277,0.122413743,38.47689416,0,0.154409913,0.194934002,0.028998293,79.12,4.762943035,1139.91,154.44513,6.746075518,0.760869565,0.1369,0.367125359,2.966060713
10263500,34.42083,-117.83951,1.322364134,3.137967953,-13.4066,0.366812222,43.19574979,0,0.257591173,0.300095188,0.043049377,59.46,2.372998384,1651.45,132.2003,8.900940205,2.733480176,0.2769,0.649646537,2.935446653
10310500,39.11324,-119.79824,1.471169062,3.929242806,-14.0105,0.143280026,44.60343277,0,0.529556244,0.444829055,0.119226622,39.49,2.670830231,1900.8,119.20887,3.259981946,0.72,0.7131,1.100565269,5.716695722
10316500,40.69076,-115.477,2.212016427,3.422651855,-12.1935,0.346754365,42.90193231,0,0.804258314,0.393197423,0.238643782,64.78,1.547299474,2490.13,132.10335,21.76463497,0.405228758,0.0123,0.990930157,1.589398089
10329500,41.53462,-117.41791,1.359549624,3.418740999,-12.6509,0.357677201,35.99050375,0,0.47207857,0.281571461,0.162486717,454.52,2.514612884,1755.66,66.83605,26.01819701,0.928136419,0.002,0.619647411,1.200439106
10336645,39.05185,-120.11852,3.379605749,2.881164559,-13.6901,0.572009715,65.91343979,0.209586851,0.754224367,0.573118225,0.140509563,19.6,0.852514989,2357.54,118.27441,7.05258402,1.95,0.7136,1.671151532,4.255086134
10336660,39.10741,-120.16214,3.731182752,2.85939039,-12.9785,0.367502653,58.66574998,3.517085376,1.077660278,0.592740233,0.155014561,29.8,0.766349595,2113.28,83.46391,11.08655591,0.791666667,0.7908,1.97301911,2.902205475
10336740,39.06658,-119.93546,1.849790554,2.813277002,-13.8489,0.173567111,41.74018258,0.062429935,0.822022318,0.616412848,0.134778227,5.54,1.520862454,2117.98,81.49106,2.075697851,0.833333333,0.8173,1.900318359,4.321948097
10343500,39.43157,-120.23798,2.567891855,2.825938152,-12.7079,0.410290394,50.85453345,0,0.964737584,0.668533953,0.163249837,27.6,1.10048955,2156.91,81.24778,14.83012928,1.195652174,0.899,2.072295962,2.181794407
10348850,39.35435,-119.85852,2.507882272,2.947695469,-13.2917,0.445583185,34.50046259,0,0.649418729,0.461687133,0.135573355,19.14,1.175372346,2041.6,136.2677,9.593340467,1.025641026,0.512,1.201953632,1.54288261
10396000,42.79083,-118.8675,1.560339493,3.394634223,-12.5654,0.302441285,28.50152265,0,0.565572404,0.331167529,0.177819007,528.89,2.175574122,1613.27,58.18941,36.17606429,2.317774936,0.0045,0.758705032,0.784543375
11098000,34.22223,-118.17757,1.96570705,3.584672101,-14.1,0.128363972,32.19061119,0,1.037809493,0.622953579,0.069320132,41.57,1.823604439,595.39,109.96152,13.06104482,0.514285714,0.2925,2.088458793,1.685044488
11124500,34.59666,-119.90875,2.052190281,3.186565667,-14.8934,0.228135804,37.36425466,0,0.924783749,0.569211658,0.12242527,191.52,1.552763259,679.8,87.84629,21.166709,0.978798587,0.7047,1.81201731,1.425260585
11141280,35.23553,-120.47239,1.883665982,2.751562245,-15.2,0.281921434,23.01074038,0,1.679738435,0.682496786,0.146355929,54.01,1.460748493,292.35,60.28846,24.6419592,1.279069767,0.4501,2.766890604,0.9406128
11143000,36.2458,-121.77329,2.836767967,2.582940862,-14.1348,0.24642418,39.46634283,0,1.529330657,0.739471333,0.054493405,120.61,0.91052243,764.03,138.61035,7.657060581,0.664804469,0.9458,3.256734772,1.373253817
11148900,35.78858,-121.09381,2.288532512,2.756363847,-13.5833,0.296911512,38.30899331,0,1.051756252,0.551594639,0.117566782,403.45,1.204424159,462.72,66.18997,18.98299645,0.991258741,0.425,1.837303185,1.339482101
11151300,36.26802,-121.0663,1.332784394,3.644738303,-14.7006,0.339571438,22.72104297,0,0.841795174,0.479237051,0.219741738,608.23,2.734679606,535.53,56.57053,31.57232797,2.299582463,0.1373,1.240151959,0.808165566
11162500,37.26078,-122.32886,2.691979466,3.447232991,-15.0342,0.387013584,48.0484105,0,1.589931814,0.863071124,0.090630807,118.87,1.280556941,349.51,68.54063,18.40440506,1.668478261,0.821,4.189347387,1.928368264
11176400,37.56132,-121.68384,1.476209446,3.260671814,-14.531,0.173686063,26.79490232,0,0.876165143,0.464354025,0.126927012,338.56,2.208813813,701.12,78.77162,14.71668013,0.924124514,0.353,1.41991361,1.471253753
11180500,37.60605,-122.02385,1.488306639,2.709377933,-14.9086,0.229082984,29.45092737,0,1.675668212,0.678677089,0.315978553,24.32,1.820443356,47.25,26.34814,27.29220936,5.860465116,0.0556,2.35431033,0.992499846
11180960,37.71771,-122.05441,1.639290897,2.863708104,-13.709,0.175201158,29.99734323,0,1.673017006,0.724395301,0.254996534,15.06,1.746918811,130.05,33.1925,26.76084847,1.862068966,0.2117,2.618054603,1.026110166
11224500,36.21468,-120.47071,1.307091034,3.437484339,-15.1345,0.305045268,23.7525062,0,0.678320717,0.429112189,0.164172214,247.44,2.629873705,658.03,69.9558,39.8383656,0.835390947,0.1452,1.093769191,0.697858761
11230500,37.33939,-118.97345,2.018366872,3.157910828,-13.5155,0.567054068,61.6309242,0,0.259213956,0.220773465,0.066447428,135.53,1.564587128,3020.86,151.16005,9.887013599,0.339534884,0.2787,0.506763753,3.015279022
11237500,37.19856,-119.21373,2.928503765,2.94218308,-13.9303,0.486038573,58.544802,0,0.667834034,0.612876899,0.158618884,59.82,1.004671094,2201.22,104.67149,8.214823099,0.98,0.8069,1.57688118,4.049219772
11253310,36.40217,-120.43349,1.174001369,2.984370431,-14.8424,0.386632959,24.37143991,0,0.525380659,0.390518712,0.163800572,120.44,2.542050214,802.17,88.1357,31.1730573,1.179775281,0.1202,0.863089734,0.794688837
11264500,37.73159,-119.55877,2.640388775,3.047812293,-13.8776,0.492981762,52.85876235,0,0.402805024,0.332696201,0.089760599,467.98,1.154304367,2632.87,131.06068,8.952673061,0.602545969,0.5769,0.793275741,2.638090613
11266500,37.71687,-119.66628,2.735619439,3.084896715,-13.0986,0.441382523,44.98675697,0,0.510030255,0.405997878,0.105055249,833.08,1.127677582,2512.58,140.1842,8.297156146,0.6256,0.6741,1.028778724,2.704728774
11274500,37.31549,-121.12521,1.20644627,2.749829897,-14.6138,0.269380953,28.99708038,0,0.829391046,0.4725598,0.190432145,347.75,2.279280865,377.44,54.47513,20.19775145,1.204488778,0.3051,1.27851851,1.367724937
11274630,37.4866,-121.2091,1.259329227,2.750117413,-14.4769,0.28453961,29.55692514,0,0.706883681,0.456835501,0.183679585,187.44,2.183795432,517.24,57.74649,22.02933566,1.199084668,0.2803,1.155591634,1.30946644
11284400,37.84187,-120.18491,2.822433949,3.480214251,-16.2416,0.264000004,30.125,0,0.609740607,0.672270178,0.076679462,41.72,1.233054276,897.33,52.40447,17,1,0.7577,2.071993288,1.452105939
11299600,37.96104,-120.6152,2.068405202,3.492291157,-13.0108,0.196104269,19.84340583,0,1.113142023,0.581647928,0.207342615,37.32,1.688397976,300.42,40.72756,15.69504391,0.970149254,0.041,1.814437865,0.952002349
11381500,40.0546,-122.02415,3.450539357,3.453349295,-12.5354,0.327931031,43.95066764,0,1.007779075,0.620595649,0.171160929,337.63,1.000814348,941.68,70.5575,20.14496501,1.117001828,0.589,2.010597741,1.630703023
11383500,40.01405,-121.94832,3.527906913,3.731745886,-12.5133,0.428268735,42.18030307,0,1.150370212,0.700928505,0.174430122,539.78,1.057779011,1053.56,75.72221,22.5430865,0.981927711,0.6998,2.363624063,1.447220249
11451100,39.16545,-122.61999,2.961471595,2.590331554,-15.1688,0.238415572,41.3658798,0,1.149494889,0.636207011,0.094511269,155.09,0.874677157,740.46,103.93357,17.46438994,0.906122449,0.8707,2.214123649,1.765217939
11468500,39.42822,-123.73779,3.582882957,2.717162409,-15.1829,0.392489534,39.05198546,0,1.776577693,0.912422452,0.080476063,273.51,0.758373199,276.08,45.14956,26.77581229,1.666666667,1,4.763058627,1.321606182
11473900,39.70627,-123.32529,3.65355373,2.797847912,-14.6914,0.29263158,36.52148904,0,1.408469392,0.701223891,0.139687407,1925.01,0.765788084,1037.85,126.70666,17.62286811,1.994949495,0.9609,2.633486911,1.59367624
11475560,39.7296,-123.64391,5.166086242,3.067142793,-15.2,0.447750926,45.12528838,0,2.124452827,0.909561799,0.064044846,16.79,0.593707238,592.58,90.33273,22.27888198,1.064516129,0.9922,5.344110879,1.689090477
11476600,40.35125,-124.00393,4.834184805,2.326307529,-15.2,0.430000006,40.5,0,2.01571371,0.888979937,0.087992465,71.85,0.481220231,478.69,94.52911,26.5,1.025641026,0.9966,4.941387378,1.387032438
11478500,40.48042,-123.89088,4.551620808,2.721153621,-15.1451,0.443059712,40.68379974,0,2.051462903,0.806710851,0.126603663,572.38,0.597842776,757.76,122.52826,23.44183661,1.03190319,0.9953,3.819287132,1.531600721
11480390,40.28431,-123.3353,3.998996578,3.427862971,-15.1593,0.430314736,39.75847208,0,1.903007996,0.826250442,0.113354513,242.6,0.857180771,1049.64,76.61899,21.6811126,1,0.9744,3.816893779,1.613359895
11481200,41.01096,-124.08173,4.363130732,2.368986448,-14.7976,0.682930213,30.18360303,0,1.493386893,0.915706668,0.111697977,105.4,0.542955642,285.23,71.42838,36.40524497,1.304597701,0.9378,4.823457552,0.88799073
11482500,41.29929,-124.05118,4.579976728,2.517791595,-14.4222,0.619297975,34.65065608,0,1.797108084,0.874256561,0.100323023,718.04,0.549738949,546.99,114.46463,32.32081403,1.151041667,0.983,4.51387744,1.059335162
11522500,41.37763,-123.47756,3.135530459,3.258590691,-14.935,0.2859153,50.74303476,0,2.056403305,0.81225611,0.185545621,1943.12,1.039247022,1279.3,152.80074,14.54277495,0.636304063,0.9907,3.610957937,2.137563467
11523200,41.11126,-122.70558,2.932422998,2.561795551,-14.0749,0.378941242,42.85798213,0,0.909522552,0.689249814,0.196088852,382.94,0.87361051,1614.41,139.34749,26.9241932,0.658496732,0.98,2.026642558,1.297120998
11528700,40.64986,-123.4942,3.706082136,3.58440768,-15.5936,0.355624693,47.70967833,0,1.668729639,0.813362585,0.127174131,1980.08,0.96716898,1019.07,107.62195,18.7739332,1.032594524,0.9905,3.425244949,1.830850058
11532500,41.7915,-124.07619,5.584642026,2.320768871,-14.8472,0.413826635,39.28599349,0,1.575516218,0.81410272,0.116730443,1577.96,0.415562691,725.07,112.11076,26.6093761,0.937226857,0.9993,3.628138862,1.296384901
12010000,46.37399,-123.74348,7.927942505,1.967120903,-13.8104,0.656735632,22.72036323,0,2.369539725,0.860577261,0.133434079,142.18,0.248125021,145.18,47.2961,21.04582946,1.190283401,0.9981,4.329236721,0.883729662
12013500,46.65093,-123.65266,6.874937714,2.116710445,-14.0964,0.523180104,19.73213826,0,2.745457927,0.880342964,0.126687736,337.69,0.307887945,309.17,61.57144,14.67590679,2.081355932,0.9896,4.980796313,0.952639389
12020000,46.61732,-123.27764,7.499240246,2.739657084,-13.3701,0.667737866,31.77490543,0,2.592354953,0.861865065,0.139502908,294.22,0.365324619,435.98,74.62586,19.80657678,1.293203883,0.9964,4.401553492,1.155096571
12025000,46.6201,-122.94513,4.707979466,2.094823299,-13.2353,0.668228591,25.26022993,0,3.118564143,0.871181521,0.177770162,404.9,0.444951664,236.88,33.69605,25.60836327,6.793828892,0.8617,4.977505839,0.874675722
12025700,46.7726,-122.59401,5.091245722,2.046402765,-12.6954,0.464798298,30.91786189,0,2.622031917,0.863014589,0.163744058,103.3,0.401945394,556.37,73.37022,19.25876142,1.005434783,0.8684,4.303089715,1.144965489
12035000,47.00065,-123.49488,6.987945243,1.980268556,-13.274,0.604306271,25.28522425,0,2.722019362,0.882434092,0.132442871,769.9,0.283383525,149.3,29.3479,15.86428511,9.198956781,0.9705,4.931351569,1.095503718
12040500,47.53786,-124.31575,8.15461191,1.899096482,-14.5632,0.466883557,37.53469787,0,2.282353485,0.82580404,0.16979589,1153.44,0.232886188,437.01,96.58146,16.85925544,2.581521739,0.9969,3.750003499,1.419023483
12041200,47.80675,-124.25103,7.785315537,2.411857358,-14.9632,0.434466409,39.38446028,0,2.305980935,0.75602678,0.208556457,655.8,0.30979571,754,127.74358,14.97528973,1.66897747,0.9733,3.468322663,1.639452392
12043000,47.96008,-124.39299,8.284583162,2.250007584,-14.9904,0.437410768,40.67150966,0,2.481134255,0.844473155,0.160246292,337.19,0.271589715,378.73,72.9688,17.21005829,1.928802589,1,3.963418257,1.593168074
12048000,48.01426,-123.13268,4.775126626,2.517966078,-13.4373,0.460562472,45.43717264,0,2.274284588,0.734066146,0.246331124,405.01,0.527308755,1263.46,183.83774,15.55975938,0.801925722,0.9881,3.125671426,1.903989791
12054000,47.68398,-123.01155,5.714731006,2.729507337,-14.0037,0.523431778,39.25253686,0,2.472357762,0.785712525,0.297136933,171.68,0.477626564,776.86,174.79018,16.971133,0.907407407,0.9947,3.438601086,1.488194468
12056500,47.51426,-123.32989,6.994711841,1.997105681,-14.6086,0.504381386,41.66161551,0,2.727740702,0.834532808,0.310193882,146.97,0.285516505,775.17,160.23749,16.99017477,0.83269962,1,3.683826258,1.636340533
12073500,47.38926,-122.69902,4.009470226,2.85625885,-14.6204,0.320000005,30.33333348,0,2.438556286,0.859942939,0.180004383,15.67,0.712378117,42.92,16.48391,6.266666698,16.64516129,1,3.874634873,2.790563872
12082500,46.75261,-122.08372,7.061638604,2.96230987,-12.8654,0.557870677,59.06267109,0,2.214768418,0.77539181,0.225406412,350,0.41949327,1036.22,122.55748,10.09820918,1.348184818,0.9312,3.458351371,2.843660896
12092000,46.90372,-122.03511,7.274495551,2.076759576,-13.0903,0.620519224,68.10297051,0,2.105679027,0.723508141,0.212091888,240.88,0.285485029,1330.94,172.20201,9.001312292,0.916876574,0.9239,3.148018742,3.464365483
12095000,47.13955,-122.09261,4.560746064,2.47970026,-13.3475,0.431796139,37.68442295,0,2.620155492,0.867640446,0.174008596,205.84,0.543704961,757.39,103.55868,9.91534111,3.172749392,0.9717,4.37782293,2.267968808
12114500,47.34205,-121.54899,7.241880903,1.979204531,-12.5613,0.349895627,29.55284372,0,2.907108136,0.884479127,0.288637269,66.56,0.27329979,852.5,129.6111,6.413072835,0.739495798,0.9922,4.354055335,2.327553371
12115000,47.37011,-121.6251,7.206737851,1.977674114,-12.7347,0.348910495,28.89861491,0.011845533,2.862109036,0.877436605,0.276965695,102.8,0.274420154,900.07,130.41888,6.540679852,0.801980198,0.9948,4.282541702,2.276162098
12115500,47.35066,-121.66316,7.160358658,1.957230979,-12.5195,0.338713462,25.52806955,0,2.030353344,0.82285748,0.203609151,34.72,0.27334259,752.9,132.31418,6.78323668,0.909090909,0.9922,3.518422232,2.101333155
12117000,47.38649,-121.84622,6.508854209,1.991564572,-13.2653,0.440040787,36.74992987,0,1.870145389,0.840820698,0.140243337,44.85,0.305977751,640.53,116.02529,11.04676052,1.743902439,1,3.535597299,2.043780623
12141300,47.48594,-121.64788,7.935530459,2.02937024,-14.0366,0.299543156,30.83485582,0,2.290067862,0.777077693,0.278885827,401.51,0.255732147,1068.4,165.09819,4.718067456,0.652719665,0.9816,3.218603324,2.916349439
12143600,47.4526,-121.71788,7.623430527,2.081618097,-13.7298,0.403526305,41.46906617,0,2.649121781,0.836027813,0.280505385,165.01,0.273055298,981.21,118.4332,6.656145299,0.767676768,0.9978,3.763126172,3.126452894
12144000,47.49288,-121.79011,7.21094319,2.211670226,-13.597,0.449626177,43.12318621,0,2.594438863,0.834496324,0.256613834,210.11,0.306710255,881,132.22826,8.162800773,2.093264249,0.9983,3.786151445,2.861218604
12145500,47.53982,-121.909,5.713550992,2.135345284,-14.2285,0.339965598,24.18732373,0,2.578001269,0.855451363,0.173084594,78.98,0.373733478,411.9,86.37572,9.136715814,2.012987013,1,4.066880721,1.714713542
12147500,47.71232,-121.78873,7.993348392,1.957544052,-12.5153,0.386061317,31.71658122,0,2.346485137,0.849293084,0.230039275,102.89,0.244896626,601.12,112.82134,8.956493763,1.145833333,1,3.769460545,2.081236422
12147600,47.70677,-121.60011,8.792442163,1.936830198,-13.3421,0.365964524,34.24251386,0,2.864723809,0.856914171,0.318726767,14.13,0.22028353,1067.53,159.37456,6.227956737,0.633333333,1,3.901877845,2.606149153
12167000,48.26149,-122.04764,6.721185489,1.953579699,-14.2882,0.362168583,25.7504381,0.236738226,2.359634563,0.837400662,0.196203101,683.75,0.290659989,480.5,126.68987,7.5031994,1.411092985,0.9896,3.921510178,1.968687853
12175500,48.67263,-121.0729,5.461752225,2.188631896,-13.8877,0.197167055,15.59471751,0,1.497344198,0.538850128,0.231128383,273.82,0.400719734,1538.75,245.56131,3.832797438,0.483801296,0.7897,1.992663461,2.331710971
12178100,48.65596,-121.23846,6.095322382,2.008130856,-14.0773,0.231400832,18.23015347,0.023321994,2.121095127,0.722009449,0.297828462,69.68,0.329454413,1305.01,255.6884,4.441632611,0.537313433,0.9211,2.844251329,2.29747494
12186000,48.16872,-121.47067,6.491310062,1.997448309,-13.9296,0.24513894,19.26928646,0.365018538,2.364556339,0.770550823,0.307664107,398.44,0.307711123,1226.29,172.55716,4.750623161,0.566011236,0.9801,3.158314104,2.274324069
12189500,48.42456,-121.56846,5.899932923,2.030547091,-13.8887,0.245838423,19.84792783,0.893708334,2.273437927,0.759429531,0.27227627,1855.32,0.344164437,1206.01,197.12231,4.703322637,0.907344283,0.9465,3.179640932,2.303738321
