GAGE_ID,elev_mean,slope_mean,area,p_mean,pet_mean,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,soil_depth_pelletier,soil_conductivity,sand_frac,clay_frac,water_frac,carbonate,geol_permeability
12189500,1206.0100,197.1223,1855.3200,5.8999,2.0305,0.9465,3.1796,2.2734,0.7594,0.2723,0.9073,2.3037,19.8479,4.7033,0.8937,0.0000,-13.8887
12358500,1559.2400,106.5126,2939.1900,3.3304,2.2182,0.7376,2.4677,1.8506,0.6819,0.2905,0.7008,1.8815,47.5107,15.7830,0.8400,0.1535,-14.1550
12374250,1379.7600,104.3972,50.7900,2.2436,2.3951,0.7973,2.8780,1.9343,0.7573,0.2040,1.1717,1.9417,47.6879,15.2046,0.0000,0.0000,-16.4943
12375900,1528.1300,159.4185,19.7200,3.4345,2.3906,0.6827,2.4117,1.7874,0.6969,0.3323,0.5278,1.5583,41.5083,19.6884,0.0000,0.2875,-15.8662
12377150,1512.0700,129.5993,32.1800,4.0425,2.4713,0.8676,1.5157,1.1223,0.4676,0.2287,0.3729,1.3972,37.9447,21.4348,0.0000,0.9054,-12.2303
12381400,1876.9600,102.1658,150.9500,2.9974,2.9168,0.9605,2.8805,2.0669,0.7588,0.2663,0.6217,1.3425,34.9193,13.9780,0.0000,0.1267,-12.2586
12383500,2041.0300,116.4248,17.6700,3.0948,2.6292,0.9867,2.5349,1.8764,0.7035,0.2780,0.4118,1.9443,48.1457,11.2699,0.0000,0.5317,-12.3304
12388400,1636.5800,117.0856,60.8400,2.3705,2.9979,0.9585,2.2677,1.5944,0.6732,0.2272,0.7770,1.9185,48.5518,13.8551,0.0000,0.0000,-13.6155
12390700,1415.2200,115.2101,470.2300,3.0351,2.8872,0.9955,3.3110,2.3365,0.8021,0.2406,0.7290,2.0427,48.3642,12.0778,0.0000,0.0000,-16.1985
12411000,1145.8500,92.5123,867.4800,3.4062,2.1657,0.9917,4.1038,2.8304,0.8683,0.2561,0.6162,1.4651,40.2043,10.7288,0.0000,0.0000,-16.3855
12414500,1381.4100,104.3779,2678.9700,3.6624,2.3251,0.9997,4.0377,2.9301,0.8575,0.2908,0.6420,1.3642,37.0497,11.3127,0.0000,0.0000,-15.0861
12447390,1700.9800,172.5826,58.1000,2.5591,2.1884,0.9643,1.2000,0.7891,0.4894,0.1804,0.4727,1.8270,45.3234,16.7057,0.0000,0.0000,-14.1000
12451000,1509.6300,226.8667,830.6000,4.4754,2.1366,0.8163,1.9779,1.5133,0.5825,0.2656,0.4812,2.7606,31.4266,5.3491,0.0000,0.0000,-13.9986
12488500,1452.5400,143.9195,205.1700,4.7460,2.1872,0.9985,2.3812,1.7443,0.7063,0.2801,0.6474,3.1926,58.1027,7.8791,0.0000,0.0000,-12.8344
13011500,2400.7100,78.5195,404.0800,2.4340,2.6991,0.8122,1.8108,1.3702,0.6057,0.3082,1.8556,1.8363,46.7126,18.6573,1.4165,0.0705,-12.9643
13011900,2683.3800,93.9147,851.8000,2.3833,2.7209,0.7746,1.5744,1.1542,0.5398,0.2477,1.0452,2.1662,51.7629,16.6721,0.0000,0.1184,-13.6286
13018300,2197.9300,109.5190,27.9000,2.2290,3.3328,0.8095,2.3096,1.8359,0.6922,0.3477,0.6863,1.7868,25.1823,10.7392,0.0000,0.3033,-13.0981
13023000,2441.6200,98.5096,1161.9300,2.3574,3.0776,0.6753,1.8736,1.4098,0.6112,0.2872,0.7054,1.6470,41.6267,17.9118,0.0000,0.2165,-14.1270
13083000,1862.7700,69.1209,133.1800,1.5424,3.2505,0.0079,1.0550,0.8112,0.4285,0.2330,1.0374,1.0915,33.5168,25.8526,0.0000,0.0203,-13.5201
13161500,2059.2600,59.9515,986.1300,1.3701,2.5599,0.0336,0.8214,0.6388,0.3547,0.2182,2.5370,1.3336,35.9634,22.7405,0.0000,0.0268,-13.2545
13235000,2075.3400,126.2459,1163.2300,2.5670,2.6836,0.8604,1.4359,0.9952,0.5147,0.2087,0.4401,2.0438,55.4554,6.3863,0.0000,0.0000,-14.0367
13240000,1965.3500,110.0757,125.5700,3.2572,2.4386,0.8066,1.8779,1.3453,0.5963,0.2462,0.4439,4.6263,64.2671,6.4100,0.0000,0.0000,-14.1047
13310700,1979.9800,106.6912,853.1300,3.0473,2.7455,0.9654,1.8914,1.2637,0.6227,0.2052,0.7154,2.5322,60.4383,7.4852,0.0000,0.0000,-14.0186
13313000,2155.6000,111.1797,561.9400,3.6305,2.8611,0.9807,1.7129,1.1203,0.6007,0.2005,1.1468,0.9302,25.4186,3.1648,0.0000,0.0000,-13.9304
13331500,1654.8500,126.5863,618.9300,2.7519,2.2456,0.6378,2.1569,1.4943,0.6427,0.2194,0.5712,0.9029,23.0576,20.8768,0.0000,0.0000,-13.1838
13337000,1548.1800,120.8285,3053.4200,3.5883,2.3294,0.9726,3.4650,2.5450,0.7993,0.2979,0.6255,1.3913,32.4108,8.6248,0.0000,0.0000,-14.0656
13338500,1418.3600,110.2649,3027.0000,2.3258,2.2557,0.8078,3.2715,2.3940,0.7811,0.2880,0.8705,0.7864,17.6342,12.3084,0.0000,0.0000,-13.7088
13340000,1457.9900,113.8504,14268.9200,2.9436,2.3371,0.8441,3.2083,2.3286,0.7684,0.2856,1.0772,1.0414,27.0734,12.2318,0.0000,0.0000,-13.7311
13340600,1417.7900,109.1523,3354.6200,3.7745,2.2673,0.9980,3.9720,2.9366,0.8526,0.3165,0.6498,1.4154,32.4062,10.2842,0.0000,0.0000,-14.1010
14020000,1215.8500,91.6649,341.4300,2.6367,2.2805,0.8556,2.5025,1.7910,0.7070,0.2498,0.6342,0.9468,24.2330,19.0254,0.0000,0.0000,-12.5000
14092750,1597.6800,155.8478,57.4800,4.5914,3.0715,0.9807,2.9332,1.9225,0.7572,0.2261,1.0619,2.6307,55.3976,12.0206,0.0000,0.0000,-12.1067
14096850,958.5100,46.7814,374.6200,2.5477,2.9150,0.4959,2.4048,1.2857,0.6452,0.1336,3.6122,1.6351,43.4386,18.0422,0.0000,0.0000,-12.6426
14137000,1054.8000,110.7204,674.2400,6.3035,2.0273,0.9887,4.2114,2.6593,0.8603,0.2103,1.0212,1.6491,43.2035,16.8570,0.0000,0.0000,-12.7777
14138800,821.6200,142.2387,21.2900,7.7298,2.0943,1.0000,4.0763,2.3938,0.8706,0.2019,0.8974,1.5542,39.2852,16.4602,0.0000,0.0000,-12.0854
14138870,727.8000,122.1857,14.0200,8.4021,2.1145,1.0000,4.6745,3.3443,0.9018,0.2500,1.0345,1.6945,43.0601,16.3137,0.0000,0.0000,-12.4980
14138900,757.3200,93.6240,21.6800,8.9369,2.1286,1.0000,4.8483,3.0198,0.9084,0.1883,1.0244,1.4503,37.7451,18.2069,0.0000,0.0000,-12.5123
14139800,641.0000,126.9321,40.7000,7.9304,2.1145,0.9977,4.2516,2.6801,0.8759,0.1847,1.1795,1.4738,38.1969,17.7503,0.0000,0.0000,-12.1840
14141500,652.0900,96.7029,59.8700,7.4030,2.1525,1.0000,4.2195,2.5548,0.8723,0.1712,1.0095,1.4026,36.6488,18.3656,0.0000,0.0000,-12.9441
14154500,922.4700,108.8472,546.8100,4.6251,2.2562,1.0000,4.4910,2.4972,0.8943,0.1536,0.8936,0.8329,29.9883,32.9515,0.0000,0.0000,-13.7224
14158500,1175.7500,91.1541,237.0800,5.7982,2.2449,0.9963,3.7419,2.3407,0.8127,0.2188,0.9809,1.7727,44.2714,15.1096,0.0000,0.0000,-12.4213
14158790,1026.8100,116.4411,40.5700,6.0777,2.1933,1.0000,4.7218,3.1982,0.8955,0.2860,0.8507,1.6708,42.0047,15.8902,0.0000,0.0000,-12.5000
14166500,249.5100,35.9516,226.5200,5.0502,3.0692,0.9030,4.5162,2.6086,0.8670,0.1356,1.4888,0.5333,17.3501,41.7329,0.0000,0.0000,-14.2774
14182500,719.9500,106.8331,286.8500,6.2178,2.1695,1.0000,4.6583,2.7586,0.8944,0.1936,1.0183,1.1432,36.3147,23.6075,0.0000,0.0000,-12.5041
14185000,977.2300,116.2483,458.1800,5.7117,2.2159,1.0000,4.3037,2.4060,0.8859,0.1728,1.0013,0.9997,33.2864,26.7865,0.0000,0.0000,-12.8911
14185900,823.7900,121.3190,258.2000,6.6082,2.2036,1.0000,4.7311,2.8647,0.9010,0.1906,0.9431,1.3043,36.6381,22.3466,0.0000,0.0000,-12.5709
14187000,794.8000,114.6844,134.7500,5.3561,2.2139,1.0000,4.2908,2.1977,0.8665,0.1356,1.0254,0.8470,30.1750,31.9871,0.0000,0.0000,-12.7001
14216500,824.9000,115.7592,349.5200,7.3124,2.0586,0.9311,3.4306,2.0623,0.8025,0.2405,0.9488,3.7568,68.9631,8.6858,0.0000,0.0000,-12.5002
14222500,485.8500,77.2061,323.8900,7.3727,2.1509,0.9757,4.2356,2.6337,0.8805,0.1939,1.0385,1.1058,28.5648,19.9631,0.0000,0.0000,-12.6245
14236200,490.5300,97.4857,360.9900,5.5898,2.0343,0.9810,4.4815,2.2755,0.8681,0.1535,1.0675,1.1387,31.3474,17.5327,0.0000,0.0000,-13.1605
14301000,375.2100,62.1489,1743.5400,5.8192,2.8381,0.9630,4.4742,2.5387,0.8717,0.1439,1.2695,0.8699,22.0105,20.1936,0.0000,0.0000,-14.6236
14303200,572.2200,70.8165,8.0600,6.6944,2.1610,1.0000,3.2588,1.5209,0.8313,0.0774,1.0000,1.1874,29.5000,15.7000,0.0000,0.0000,-14.8451
14305500,276.1600,55.4680,526.3300,6.6700,2.1729,0.9943,4.6840,2.4424,0.8690,0.1253,1.0501,1.1779,32.5953,20.2302,0.0000,0.0000,-14.2961
14306340,397.4400,62.5010,14.7300,6.4899,2.4444,0.9933,3.3713,1.6917,0.8161,0.0953,0.9615,1.3790,34.4034,17.0412,0.0000,0.0000,-14.9652
14306500,308.3100,57.4679,857.1600,6.2869,2.9639,0.9993,3.7719,1.9729,0.8594,0.1333,1.0601,0.9379,30.0170,24.2786,0.0000,0.0000,-14.6983
14308990,987.0400,96.6268,167.7600,3.6556,3.0643,1.0000,4.6076,2.2706,0.9014,0.1110,0.8897,1.6284,45.0659,18.4746,0.0000,0.0000,-14.2313
14309500,709.8300,110.4253,224.9200,4.9778,3.1222,1.0000,4.2279,1.9863,0.8834,0.1157,0.8946,1.3353,37.7512,23.2139,0.0000,0.0000,-14.8976
14316700,952.2600,119.0892,587.9000,4.5434,2.2776,1.0000,4.8597,2.8287,0.9144,0.1712,0.8793,1.2883,37.2385,24.3636,0.0000,0.0000,-13.5958
14325000,656.5300,124.9689,443.0700,6.2974,2.4347,1.0000,4.1507,1.8671,0.8735,0.1160,0.9903,1.4258,38.9616,20.0687,0.0000,0.0000,-15.1799
14362250,875.6700,109.9313,41.4200,2.7817,3.3252,1.0000,4.4303,2.4515,0.8683,0.1171,0.6250,1.3639,37.9144,22.4044,0.0000,0.0000,-12.5264
14400000,625.3100,98.8180,702.6300,5.5561,2.2797,1.0000,3.2183,1.4309,0.7434,0.0974,0.9290,0.9413,30.0266,27.8051,0.0000,0.0000,-14.7163
